date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-10 12:00:00,-1,-10,0.0,9.8,2,68,11:29 PM,11:14 AM,08:26 AM,06:05 PM,-17,-12,-6,-12,14,0,41,0.0,1036,-6,10,299,12,20735
2015-01-11 00:00:00,2,-6,0.0,9.8,2,61,No moonrise,11:44 AM,08:25 AM,06:06 PM,-12,-9,-5,-9,14,12,61,0.0,1037,-5,10,182,8,20735
2015-01-11 12:00:00,2,-6,0.0,9.8,2,61,No moonrise,11:44 AM,08:25 AM,06:06 PM,-8,-2,2,-2,11,33,47,0.0,1036,2,10,175,10,20735
2015-01-12 00:00:00,3,0,0.0,4.9,1,54,12:24 AM,12:13 PM,08:25 AM,06:07 PM,-5,-2,1,-2,13,63,65,0.0,1033,1,10,176,7,20735
2015-01-12 12:00:00,3,0,0.0,4.9,1,54,12:24 AM,12:13 PM,08:25 AM,06:07 PM,2,-0,3,-0,2,100,98,6.6,1023,3,7,150,1,20735
2015-01-13 00:00:00,-2,-4,1.2,9.8,1,47,01:20 AM,12:45 PM,08:25 AM,06:08 PM,-1,-5,1,-5,16,50,87,1.4,1027,1,5,355,10,20735
2015-01-13 12:00:00,-2,-4,1.2,9.8,1,47,01:20 AM,12:45 PM,08:25 AM,06:08 PM,-9,-10,-3,-10,17,3,63,0.0,1035,-3,10,16,14,20735
2015-01-14 00:00:00,-1,-5,1.9,4.9,2,41,02:17 AM,01:21 PM,08:25 AM,06:09 PM,-9,-9,-3,-9,19,34,67,0.0,1033,-3,10,47,14,20735
2015-01-14 12:00:00,-1,-5,1.9,4.9,2,41,02:17 AM,01:21 PM,08:25 AM,06:09 PM,-5,-6,-1,-6,10,100,76,0.4,1026,-1,2,348,8,20735
2015-01-15 00:00:00,3,-3,0.0,9.9,2,34,03:17 AM,02:00 PM,08:24 AM,06:10 PM,-4,-7,-3,-7,10,45,87,0.0,1023,-3,10,336,6,20735
2015-01-15 12:00:00,3,-3,0.0,9.9,2,34,03:17 AM,02:00 PM,08:24 AM,06:10 PM,-6,0,3,0,12,6,53,0.0,1020,3,10,252,10,20735
2015-01-16 00:00:00,6,0,0.0,9.9,2,27,04:17 AM,02:44 PM,08:24 AM,06:11 PM,-0,-1,2,-1,7,0,87,0.0,1016,2,10,216,5,20735
2015-01-16 12:00:00,6,0,0.0,9.9,2,27,04:17 AM,02:44 PM,08:24 AM,06:11 PM,-3,1,6,1,34,6,54,0.0,1017,6,10,291,26,20735
2015-01-17 00:00:00,1,-3,0.0,9.9,2,20,05:18 AM,03:36 PM,08:23 AM,06:12 PM,-8,-8,-3,-8,13,6,65,0.0,1026,-3,10,37,9,20735
2015-01-17 12:00:00,1,-3,0.0,9.9,2,20,05:18 AM,03:36 PM,08:23 AM,06:12 PM,-10,-4,0,-4,14,3,44,0.0,1028,0,10,159,12,20735
2015-01-18 00:00:00,5,1,0.0,6.6,2,13,06:16 AM,04:35 PM,08:23 AM,06:13 PM,-2,-5,1,-5,25,5,83,0.0,1021,1,10,186,14,20735
2015-01-18 12:00:00,5,1,0.0,6.6,2,13,06:16 AM,04:35 PM,08:23 AM,06:13 PM,5,3,5,3,9,93,99,18.7,1010,5,5,159,5,20735
2015-01-19 00:00:00,6,1,0.0,9.9,2,7,07:12 AM,05:40 PM,08:23 AM,06:14 PM,0,-3,2,-3,23,13,90,0.0,1012,2,10,257,11,20735
2015-01-19 12:00:00,6,1,0.0,9.9,2,7,07:12 AM,05:40 PM,08:23 AM,06:14 PM,-1,2,6,2,20,8,62,0.0,1015,6,10,280,15,20735
2015-01-20 00:00:00,8,2,0.0,9.9,3,0,08:04 AM,06:49 PM,08:22 AM,06:15 PM,-0,1,2,1,13,44,82,0.0,1015,2,10,128,6,20735
2015-01-20 12:00:00,8,2,0.0,9.9,3,0,08:04 AM,06:49 PM,08:22 AM,06:15 PM,1,8,8,8,7,15,62,0.0,1013,8,10,157,6,20735
2015-01-21 00:00:00,2,-1,1.9,5.0,2,7,08:51 AM,08:01 PM,08:22 AM,06:16 PM,0,-2,2,-2,14,20,89,0.0,1019,2,10,56,8,20735
2015-01-21 12:00:00,2,-1,1.9,5.0,2,7,08:51 AM,08:01 PM,08:22 AM,06:16 PM,-1,-3,1,-3,7,100,85,2.2,1020,1,2,24,5,20735
2015-01-22 00:00:00,5,-1,0.0,10.0,1,14,09:34 AM,09:13 PM,08:21 AM,06:17 PM,-2,-3,-1,-3,5,51,96,0.0,1022,-1,2,182,4,20735
2015-01-22 12:00:00,5,-1,0.0,10.0,1,14,09:34 AM,09:13 PM,08:21 AM,06:17 PM,1,1,5,1,27,24,74,0.0,1026,5,10,302,19,20735
2015-01-23 00:00:00,5,-1,0.0,8.3,2,20,10:13 AM,10:23 PM,08:20 AM,06:18 PM,-2,-3,0,-3,10,9,85,0.0,1029,0,10,312,6,20735
2015-01-23 12:00:00,5,-1,0.0,8.3,2,20,10:13 AM,10:23 PM,08:20 AM,06:18 PM,-2,2,5,2,11,32,61,0.0,1024,5,10,186,10,20735
2015-01-24 00:00:00,3,1,0.0,8.3,1,27,10:51 AM,11:33 PM,08:20 AM,06:20 PM,1,-1,2,-1,22,100,97,19.2,1010,2,5,48,15,20735
2015-01-24 12:00:00,3,1,0.0,8.3,1,27,10:51 AM,11:33 PM,08:20 AM,06:20 PM,2,-2,3,-2,22,100,91,0.7,999,3,9,296,16,20735
2015-01-25 00:00:00,8,0,0.0,8.3,3,34,11:29 AM,No moonset,08:19 AM,06:21 PM,-2,-4,0,-4,20,16,87,0.0,1006,0,10,261,11,20735
2015-01-25 12:00:00,8,0,0.0,8.3,3,34,11:29 AM,No moonset,08:19 AM,06:21 PM,2,6,8,6,14,47,65,0.0,1011,8,10,256,10,20735
2015-01-26 00:00:00,3,-2,0.7,5.0,1,41,12:06 PM,12:39 AM,08:18 AM,06:22 PM,3,1,5,1,14,100,89,1.0,1010,5,9,118,8,20735
2015-01-26 12:00:00,3,-2,0.7,5.0,1,41,12:06 PM,12:39 AM,08:18 AM,06:22 PM,-0,-5,1,-5,21,100,90,1.1,1007,1,9,30,15,20735
2015-01-27 00:00:00,0,-3,2.6,6.7,1,48,12:45 PM,01:45 AM,08:18 AM,06:23 PM,-4,-9,-3,-9,29,100,90,1.6,1008,-3,2,338,21,20735
2015-01-27 12:00:00,0,-3,2.6,6.7,1,48,12:45 PM,01:45 AM,08:18 AM,06:23 PM,-3,-6,0,-6,24,100,81,0.2,1009,0,5,325,19,20735
2015-01-28 00:00:00,1,-6,0.0,10.1,1,54,01:28 PM,02:47 AM,08:17 AM,06:24 PM,-9,-14,-5,-14,31,72,77,0.0,1017,-5,10,324,20,20735
2015-01-28 12:00:00,1,-6,0.0,10.1,1,54,01:28 PM,02:47 AM,08:17 AM,06:24 PM,-8,-3,1,-3,22,0,51,0.0,1023,1,10,316,18,20735
2015-01-29 00:00:00,2,-4,0.0,6.7,2,61,02:12 PM,03:47 AM,08:16 AM,06:25 PM,-8,-8,-4,-8,16,8,70,0.0,1028,-4,10,317,9,20735
2015-01-29 12:00:00,2,-4,0.0,6.7,2,61,02:12 PM,03:47 AM,08:16 AM,06:25 PM,-9,-3,2,-3,16,89,46,0.0,1023,2,10,155,13,20735
2015-01-30 00:00:00,3,-6,0.0,8.3,2,68,03:01 PM,04:42 AM,08:15 AM,06:27 PM,-2,-3,2,-3,18,53,80,0.0,1014,2,10,235,9,20735
2015-01-30 12:00:00,3,-6,0.0,8.3,2,68,03:01 PM,04:42 AM,08:15 AM,06:27 PM,-6,-5,2,-5,40,83,56,0.0,1017,2,10,305,32,20735
2015-01-31 00:00:00,-1,-7,0.0,10.1,2,75,03:52 PM,05:33 AM,08:14 AM,06:28 PM,-14,-17,-7,-17,36,0,61,0.0,1026,-7,10,310,25,20735
2015-01-31 12:00:00,-1,-7,0.0,10.1,2,75,03:52 PM,05:33 AM,08:14 AM,06:28 PM,-13,-9,-2,-9,21,6,45,0.0,1026,-2,10,299,18,20735
2015-02-01 00:00:00,5,-3,0.0,8.3,2,81,04:45 PM,06:19 AM,08:14 AM,06:29 PM,-7,-2,-2,-2,1,17,68,0.0,1026,-3,10,277,1,20735
2015-02-01 12:00:00,5,-3,0.0,8.3,2,81,04:45 PM,06:19 AM,08:14 AM,06:29 PM,-7,1,5,1,14,54,42,0.0,1023,5,10,172,11,20735
2015-02-02 00:00:00,10,-4,0.0,8.3,1,88,05:40 PM,07:02 AM,08:13 AM,06:30 PM,3,-1,3,-1,14,100,96,8.6,1008,3,5,139,8,20735
2015-02-02 12:00:00,10,-4,0.0,8.3,1,88,05:40 PM,07:02 AM,08:13 AM,06:30 PM,2,-0,4,-0,30,52,84,3.9,999,4,6,303,19,20735
2015-02-03 00:00:00,1,-5,0.0,10.2,2,95,06:35 PM,07:40 AM,08:12 AM,06:31 PM,-10,-11,-4,-11,29,2,62,0.0,1021,-4,10,310,20,20735
2015-02-03 12:00:00,1,-5,0.0,10.2,2,95,06:35 PM,07:40 AM,08:12 AM,06:31 PM,-13,-2,1,-2,12,1,33,0.0,1027,1,10,278,11,20735
2015-02-04 00:00:00,8,-1,0.0,10.2,2,98,07:31 PM,08:14 AM,08:11 AM,06:32 PM,-8,-6,-1,-6,18,47,62,0.0,1026,-1,10,169,12,20735
2015-02-04 12:00:00,8,-1,0.0,10.2,2,98,07:31 PM,08:14 AM,08:11 AM,06:32 PM,-3,5,8,5,15,6,44,0.0,1020,8,10,198,12,20735
2015-02-05 00:00:00,-1,-6,0.0,10.2,2,92,08:26 PM,08:46 AM,08:10 AM,06:33 PM,1,-2,2,-2,20,7,89,0.0,1013,2,10,238,9,20735
2015-02-05 12:00:00,-1,-6,0.0,10.2,2,92,08:26 PM,08:46 AM,08:10 AM,06:33 PM,-13,-11,-3,-11,37,12,46,0.0,1022,-3,10,329,32,20735
2015-02-06 00:00:00,3,-6,0.0,10.3,2,85,09:21 PM,09:17 AM,08:09 AM,06:35 PM,-15,-13,-6,-13,21,0,51,0.0,1028,-6,10,312,16,20735
2015-02-06 12:00:00,3,-6,0.0,10.3,2,85,09:21 PM,09:17 AM,08:09 AM,06:35 PM,-16,-4,1,-4,19,13,26,0.0,1023,1,10,218,17,20735
2015-02-07 00:00:00,8,-1,0.0,10.3,2,78,10:16 PM,09:46 AM,08:08 AM,06:36 PM,-9,-3,-1,-3,3,16,52,0.0,1023,-1,10,262,1,20735
2015-02-07 12:00:00,8,-1,0.0,10.3,2,78,10:16 PM,09:46 AM,08:08 AM,06:36 PM,-8,4,7,4,15,12,33,0.0,1018,7,10,184,13,20735
2015-02-08 00:00:00,15,2,0.0,10.0,3,71,11:12 PM,10:16 AM,08:07 AM,06:37 PM,0,-1,2,-1,11,11,86,0.0,1015,2,10,247,5,20735
2015-02-08 12:00:00,15,2,0.0,10.0,3,71,11:12 PM,10:16 AM,08:07 AM,06:37 PM,4,11,13,11,4,7,56,0.0,1011,13,10,195,4,20735
2015-02-09 00:00:00,4,0,0.0,5.2,2,64,No moonrise,10:47 AM,08:06 AM,06:38 PM,4,5,6,5,20,38,87,0.0,1009,6,10,11,11,20735
2015-02-09 12:00:00,4,0,0.0,5.2,2,64,No moonrise,10:47 AM,08:06 AM,06:38 PM,1,-1,4,-1,16,100,81,0.2,1012,4,2,54,13,20735
2015-02-10 00:00:00,3,-1,5.2,5.2,1,58,12:07 AM,11:20 AM,08:05 AM,06:39 PM,-2,-7,-1,-7,25,100,89,1.8,1015,-1,6,16,18,20735
2015-02-10 12:00:00,3,-1,5.2,5.2,1,58,12:07 AM,11:20 AM,08:05 AM,06:39 PM,-2,-4,2,-4,22,76,74,0.1,1017,2,5,7,17,20735
2015-02-11 00:00:00,5,-2,0.0,10.4,2,51,01:05 AM,11:56 AM,08:04 AM,06:40 PM,-3,-6,-0,-6,22,37,82,0.0,1018,-0,10,347,15,20735
2015-02-11 12:00:00,5,-2,0.0,10.4,2,51,01:05 AM,11:56 AM,08:04 AM,06:40 PM,-7,0,3,0,5,15,49,0.0,1018,3,10,69,4,20735
2015-02-12 00:00:00,4,-5,0.0,6.8,2,44,02:03 AM,12:37 PM,08:02 AM,06:42 PM,-1,-3,1,-3,15,16,88,0.0,1013,1,10,189,9,20735
2015-02-12 12:00:00,4,-5,0.0,6.8,2,44,02:03 AM,12:37 PM,08:02 AM,06:42 PM,-3,-0,4,-0,25,87,59,0.4,1010,4,9,316,19,20735
2015-02-13 00:00:00,-2,-9,0.0,10.4,2,37,03:01 AM,01:24 PM,08:01 AM,06:43 PM,-16,-18,-8,-18,39,8,51,0.0,1021,-8,10,318,30,20735
2015-02-13 12:00:00,-2,-9,0.0,10.4,2,37,03:01 AM,01:24 PM,08:01 AM,06:43 PM,-20,-11,-4,-11,17,0,28,0.0,1025,-4,10,303,14,20735
2015-02-14 00:00:00,5,-5,0.0,8.4,2,31,03:59 AM,02:17 PM,08:00 AM,06:44 PM,-19,-9,-4,-9,18,21,30,0.0,1021,-4,10,175,12,20735
2015-02-14 12:00:00,5,-5,0.0,8.4,2,31,03:59 AM,02:17 PM,08:00 AM,06:44 PM,-11,-4,2,-4,22,84,37,0.1,1006,2,0,196,17,20735
2015-02-15 00:00:00,-8,-12,0.0,10.9,1,24,04:55 AM,03:17 PM,07:59 AM,06:45 PM,-19,-21,-10,-21,56,38,46,0.5,1010,-10,0,309,44,20735
2015-02-15 12:00:00,-8,-12,0.0,10.9,1,24,04:55 AM,03:17 PM,07:59 AM,06:45 PM,-21,-20,-9,-20,41,3,38,0.0,1021,-9,10,307,35,20735
2015-02-16 00:00:00,-9,-14,3.3,5.4,2,17,05:48 AM,04:23 PM,07:58 AM,06:46 PM,-20,-25,-14,-25,31,33,61,0.0,1029,-14,10,304,22,20735
2015-02-16 12:00:00,-9,-14,3.3,5.4,2,17,05:48 AM,04:23 PM,07:58 AM,06:46 PM,-21,-14,-9,-14,5,82,38,0.0,1026,-9,10,295,5,20735
2015-02-17 00:00:00,-4,-9,10.5,7.0,1,10,06:37 AM,05:34 PM,07:57 AM,06:47 PM,-10,-14,-9,-14,7,100,96,6.7,1016,-9,2,85,5,20735
2015-02-17 12:00:00,-4,-9,10.5,7.0,1,10,06:37 AM,05:34 PM,07:57 AM,06:47 PM,-8,-12,-6,-12,13,66,82,0.0,1013,-6,10,323,10,20735
2015-02-18 00:00:00,-2,-9,1.4,8.5,1,3,07:23 AM,06:46 PM,07:55 AM,06:48 PM,-10,-13,-8,-13,5,75,88,0.0,1016,-8,10,309,3,20735
2015-02-18 12:00:00,-2,-9,1.4,8.5,1,3,07:23 AM,06:46 PM,07:55 AM,06:48 PM,-7,-9,-4,-9,14,35,75,0.0,1010,-4,10,161,11,20735
2015-02-19 00:00:00,-10,-14,0.4,8.5,1,3,08:05 AM,07:59 PM,07:54 AM,06:49 PM,-14,-21,-12,-21,39,3,81,0.4,1014,-12,7,296,21,20735
2015-02-19 12:00:00,-10,-14,0.4,8.5,1,3,08:05 AM,07:59 PM,07:54 AM,06:49 PM,-14,-20,-10,-20,38,97,70,0.0,1018,-10,10,289,29,20735
2015-02-20 00:00:00,-9,-19,0.0,10.1,2,10,08:45 AM,09:12 PM,07:53 AM,06:51 PM,-18,-26,-16,-26,36,18,84,0.0,1025,-16,10,308,20,20735
2015-02-20 12:00:00,-9,-19,0.0,10.1,2,10,08:45 AM,09:12 PM,07:53 AM,06:51 PM,-15,-19,-11,-19,20,74,72,0.0,1031,-11,10,283,16,20735
2015-02-21 00:00:00,0,-13,3.5,7.0,2,17,09:24 AM,10:22 PM,07:52 AM,06:52 PM,-14,-20,-13,-20,27,21,94,0.0,1033,-13,10,175,13,20735
2015-02-21 12:00:00,0,-13,3.5,7.0,2,17,09:24 AM,10:22 PM,07:52 AM,06:52 PM,-6,-12,-5,-12,18,100,91,0.0,1028,-5,10,188,13,20735
2015-02-22 00:00:00,2,1,0.0,5.5,1,24,10:03 AM,11:31 PM,07:50 AM,06:53 PM,0,-3,1,-3,14,100,99,9.1,1021,1,5,207,9,20735
2015-02-22 12:00:00,2,1,0.0,5.5,1,24,10:03 AM,11:31 PM,07:50 AM,06:53 PM,2,-1,2,-1,8,100,100,0.0,1022,2,0,52,4,20735
2015-02-23 00:00:00,-3,-10,0.0,10.1,1,30,10:43 AM,No moonset,07:49 AM,06:54 PM,0,-3,1,-3,24,100,94,0.0,1025,1,10,342,13,20735
2015-02-23 12:00:00,-3,-10,0.0,10.1,1,30,10:43 AM,No moonset,07:49 AM,06:54 PM,-9,-14,-6,-14,27,39,76,0.0,1029,-6,10,339,21,20735
2015-02-24 00:00:00,-5,-13,0.0,8.6,2,37,11:26 AM,12:36 AM,07:48 AM,06:55 PM,-14,-19,-12,-19,9,0,86,0.0,1031,-12,10,359,8,20735
2015-02-24 12:00:00,-5,-13,0.0,8.6,2,37,11:26 AM,12:36 AM,07:48 AM,06:55 PM,-10,-12,-6,-12,14,62,71,0.0,1021,-6,10,167,12,20735
2015-02-25 00:00:00,2,-7,0.0,10.1,1,44,12:11 PM,01:39 AM,07:46 AM,06:56 PM,-7,-12,-7,-12,14,47,96,0.0,1010,-7,2,257,7,20735
2015-02-25 12:00:00,2,-7,0.0,10.1,1,44,12:11 PM,01:39 AM,07:46 AM,06:56 PM,-2,-2,2,-2,10,32,78,0.0,1015,2,10,266,8,20735
2015-02-26 00:00:00,0,-4,5.4,7.1,1,51,12:58 PM,02:36 AM,07:45 AM,06:57 PM,-3,-3,-1,-3,16,100,82,0.0,1015,-1,10,128,8,20735
2015-02-26 12:00:00,0,-4,5.4,7.1,1,51,12:58 PM,02:36 AM,07:45 AM,06:57 PM,-3,-7,-1,-7,17,100,91,1.1,1013,-1,2,1,13,20735
2015-02-27 00:00:00,-2,-6,1.7,7.1,1,58,01:49 PM,03:30 AM,07:43 AM,06:58 PM,-5,-5,-4,-5,8,100,93,0.0,1022,-4,10,168,5,20735
2015-02-27 12:00:00,-2,-6,1.7,7.1,1,58,01:49 PM,03:30 AM,07:43 AM,06:58 PM,-5,-8,-3,-8,15,97,82,0.2,1031,-3,5,324,12,20735
2015-02-28 00:00:00,-3,-11,0.0,11.2,2,64,02:41 PM,04:17 AM,07:42 AM,06:59 PM,-11,-16,-9,-16,20,9,86,0.0,1039,-9,10,349,11,20735
2015-02-28 12:00:00,-3,-11,0.0,11.2,2,64,02:41 PM,04:17 AM,07:42 AM,06:59 PM,-11,-9,-5,-9,2,18,63,0.0,1044,-5,10,124,2,20735
2015-03-01 00:00:00,-1,-7,0.4,5.8,2,71,03:35 PM,05:01 AM,07:41 AM,07:00 PM,-9,-11,-7,-11,18,28,83,0.0,1040,-7,10,167,9,20735
2015-03-01 12:00:00,-1,-7,0.4,5.8,2,71,03:35 PM,05:01 AM,07:41 AM,07:00 PM,-3,-7,-2,-7,9,100,93,0.0,1033,-2,10,186,7,20735
2015-03-02 00:00:00,2,-3,0.0,11.6,1,78,04:30 PM,05:40 AM,07:39 AM,07:01 PM,-0,-4,-0,-4,13,100,98,0.0,1022,-0,10,226,8,20735
2015-03-02 12:00:00,2,-3,0.0,11.6,1,78,04:30 PM,05:40 AM,07:39 AM,07:01 PM,-1,-4,1,-4,29,14,86,0.0,1027,1,10,314,17,20735
2015-03-03 00:00:00,2,-4,0.0,5.8,2,85,05:25 PM,06:15 AM,07:38 AM,07:02 PM,-7,-10,-4,-10,12,32,85,0.0,1031,-4,10,352,6,20735
2015-03-03 12:00:00,2,-4,0.0,5.8,2,85,05:25 PM,06:15 AM,07:38 AM,07:02 PM,-4,-6,-0,-6,17,100,75,0.0,1026,-0,10,157,13,20735
2015-03-04 00:00:00,6,4,0.0,7.3,1,91,06:20 PM,06:48 AM,07:36 AM,07:03 PM,4,-1,5,-1,37,71,95,0.3,1012,5,5,218,19,20735
2015-03-04 12:00:00,6,4,0.0,7.3,1,91,06:20 PM,06:48 AM,07:36 AM,07:03 PM,5,6,6,6,19,58,97,0.0,1013,6,2,191,9,20735
2015-03-05 00:00:00,0,-5,29.8,5.8,1,98,07:15 PM,07:19 AM,07:35 AM,07:04 PM,3,-1,3,-1,22,100,96,0.0,1015,3,10,7,13,20735
2015-03-05 12:00:00,0,-5,29.8,5.8,1,98,07:15 PM,07:19 AM,07:35 AM,07:04 PM,-4,-11,-4,-11,20,100,97,12.4,1023,-4,2,341,14,20735
2015-03-06 00:00:00,-0,-13,0.0,11.6,2,95,08:10 PM,07:49 AM,07:33 AM,07:06 PM,-11,-18,-9,-18,31,0,84,0.1,1032,-9,10,329,18,20735
2015-03-06 12:00:00,-0,-13,0.0,11.6,2,95,08:10 PM,07:49 AM,07:33 AM,07:06 PM,-12,-12,-6,-12,5,0,62,0.0,1034,-6,10,31,4,20735
2015-03-07 00:00:00,4,-8,0.0,11.6,2,88,09:06 PM,08:19 AM,07:32 AM,07:07 PM,-10,-11,-7,-11,15,0,79,0.0,1030,-7,10,212,9,20735
2015-03-07 12:00:00,4,-8,0.0,11.6,2,88,09:06 PM,08:19 AM,07:32 AM,07:07 PM,1,-2,2,-2,17,19,93,0.0,1025,2,10,196,12,20735
2015-03-08 00:00:00,9,2,0.0,11.6,3,82,10:01 PM,08:50 AM,07:30 AM,07:08 PM,1,-2,2,-2,29,36,92,0.0,1021,2,10,226,14,20735
2015-03-08 12:00:00,9,2,0.0,11.6,3,82,10:01 PM,08:50 AM,07:30 AM,07:08 PM,5,5,8,5,21,12,81,0.0,1022,8,10,285,14,20735
2015-03-09 00:00:00,12,1,0.0,11.6,3,75,10:58 PM,09:22 AM,07:29 AM,07:09 PM,0,0,2,0,11,24,91,0.0,1021,2,10,170,5,20735
2015-03-09 12:00:00,12,1,0.0,11.6,3,75,10:58 PM,09:22 AM,07:29 AM,07:09 PM,7,9,10,9,2,5,85,0.0,1023,10,10,158,1,20735
2015-03-10 00:00:00,11,4,0.0,8.8,3,68,11:55 PM,09:57 AM,07:27 AM,07:10 PM,2,3,5,3,17,34,81,0.0,1024,5,10,91,8,20735
2015-03-10 12:00:00,11,4,0.0,8.8,3,68,11:55 PM,09:57 AM,07:27 AM,07:10 PM,3,10,11,10,17,51,60,0.0,1020,11,10,207,13,20735
2015-03-11 00:00:00,13,5,0.0,8.8,2,61,No moonrise,10:35 AM,07:26 AM,07:11 PM,3,4,6,4,17,51,83,0.0,1019,6,7,204,10,20735
2015-03-11 12:00:00,13,5,0.0,8.8,2,61,No moonrise,10:35 AM,07:26 AM,07:11 PM,5,13,14,13,12,42,58,0.0,1018,13,10,225,10,20735
2015-03-12 00:00:00,11,5,0.0,10.2,3,54,12:52 AM,11:19 AM,07:24 AM,07:12 PM,3,5,7,5,19,40,80,0.0,1018,6,8,188,10,20735
2015-03-12 12:00:00,11,5,0.0,10.2,3,54,12:52 AM,11:19 AM,07:24 AM,07:12 PM,3,9,11,9,20,57,62,0.0,1015,11,9,207,15,20735
2015-03-13 00:00:00,9,4,0.0,10.2,3,48,01:49 AM,12:07 PM,07:23 AM,07:13 PM,3,4,6,4,20,44,83,0.0,1016,5,9,205,12,20735
2015-03-13 12:00:00,9,4,0.0,10.2,3,48,01:49 AM,12:07 PM,07:23 AM,07:13 PM,1,7,10,7,19,50,59,0.0,1016,9,10,196,16,20735
2015-03-14 00:00:00,10,4,0.0,11.6,3,41,02:43 AM,01:03 PM,07:21 AM,07:14 PM,3,3,5,3,15,42,85,0.0,1016,4,8,198,10,20735
2015-03-14 12:00:00,10,4,0.0,11.6,3,41,02:43 AM,01:03 PM,07:21 AM,07:14 PM,2,8,10,8,17,53,62,0.0,1014,10,9,233,14,20735
2015-03-15 00:00:00,11,4,0.0,11.6,2,34,03:36 AM,02:04 PM,07:20 AM,07:15 PM,3,3,5,3,20,52,86,0.0,1014,5,9,225,12,20735
