date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-14 12:00:00,-3,-7,0.9,4.9,2,41,02:19 AM,01:20 PM,08:27 AM,06:07 PM,-7,-7,-3,-7,5,100,71,0.2,1027,-3,5,20,4,21157
2015-01-15 00:00:00,1,-5,0.0,9.8,1,34,03:19 AM,01:58 PM,08:27 AM,06:08 PM,-5,-7,-3,-7,8,87,87,0.0,1023,-3,10,334,5,21157
2015-01-15 12:00:00,1,-5,0.0,9.8,1,34,03:19 AM,01:58 PM,08:27 AM,06:08 PM,-11,-3,1,-3,11,8,41,0.0,1020,1,10,275,9,21157
2015-01-16 00:00:00,4,-3,0.0,8.3,2,27,04:19 AM,02:43 PM,08:26 AM,06:09 PM,-6,-7,-2,-7,12,5,78,0.0,1016,-2,10,230,6,21157
2015-01-16 12:00:00,4,-3,0.0,8.3,2,27,04:19 AM,02:43 PM,08:26 AM,06:09 PM,-5,-2,4,-2,31,54,52,0.0,1016,4,10,295,27,21157
2015-01-17 00:00:00,-1,-5,0.0,9.8,2,20,05:20 AM,03:35 PM,08:26 AM,06:10 PM,-12,-10,-5,-10,6,3,58,0.0,1027,-5,10,32,4,21157
2015-01-17 12:00:00,-1,-5,0.0,9.8,2,20,05:20 AM,03:35 PM,08:26 AM,06:10 PM,-12,-6,-1,-6,16,4,43,0.0,1027,-1,10,167,13,21157
2015-01-18 00:00:00,3,-2,0.0,6.6,2,13,06:18 AM,04:33 PM,08:25 AM,06:11 PM,-3,-8,-2,-8,21,13,88,0.0,1021,-2,10,170,12,21157
2015-01-18 12:00:00,3,-2,0.0,6.6,2,13,06:18 AM,04:33 PM,08:25 AM,06:11 PM,3,1,3,1,1,100,99,3.1,1010,3,7,247,0,21157
2015-01-19 00:00:00,4,-1,0.0,6.6,2,7,07:15 AM,05:39 PM,08:25 AM,06:12 PM,-1,-5,-0,-5,24,27,93,0.0,1012,-0,10,259,12,21157
2015-01-19 12:00:00,4,-1,0.0,6.6,2,7,07:15 AM,05:39 PM,08:25 AM,06:12 PM,-2,-0,4,-0,19,90,62,0.1,1014,4,10,281,16,21157
2015-01-20 00:00:00,6,-1,0.0,9.9,2,0,08:06 AM,06:48 PM,08:24 AM,06:14 PM,-3,-1,-1,-1,2,27,90,0.0,1015,-1,10,160,1,21157
2015-01-20 12:00:00,6,-1,0.0,9.9,2,0,08:06 AM,06:48 PM,08:24 AM,06:14 PM,-0,6,6,6,4,35,64,0.0,1013,6,10,213,4,21157
2015-01-21 00:00:00,-0,-2,3.7,5.0,2,7,08:52 AM,08:00 PM,08:24 AM,06:15 PM,-2,-5,-1,-5,10,26,93,0.0,1019,-1,10,66,5,21157
2015-01-21 12:00:00,-0,-2,3.7,5.0,2,7,08:52 AM,08:00 PM,08:24 AM,06:15 PM,-2,-4,-1,-4,12,100,92,2.2,1020,-1,2,164,9,21157
2015-01-22 00:00:00,3,-4,0.4,8.3,1,14,09:35 AM,09:12 PM,08:23 AM,06:16 PM,-4,-7,-4,-7,9,100,100,0.0,1022,-4,10,204,6,21157
2015-01-22 12:00:00,3,-4,0.4,8.3,1,14,09:35 AM,09:12 PM,08:23 AM,06:16 PM,1,-1,3,-1,26,67,85,0.0,1026,3,10,302,18,21157
2015-01-23 00:00:00,2,-4,0.0,9.9,2,20,10:14 AM,10:23 PM,08:22 AM,06:17 PM,-4,-7,-3,-7,14,27,94,0.0,1029,-3,10,303,7,21157
2015-01-23 12:00:00,2,-4,0.0,9.9,2,20,10:14 AM,10:23 PM,08:22 AM,06:17 PM,-2,-2,1,-2,14,51,82,0.0,1024,1,10,163,10,21157
2015-01-24 00:00:00,1,-2,0.8,8.3,1,27,10:51 AM,11:33 PM,08:22 AM,06:18 PM,1,-2,1,-2,12,100,100,14.2,1011,1,5,65,9,21157
2015-01-24 12:00:00,1,-2,0.8,8.3,1,27,10:51 AM,11:33 PM,08:22 AM,06:18 PM,1,-3,1,-3,13,100,100,0.6,999,1,2,299,9,21157
2015-01-25 00:00:00,5,-2,0.0,6.6,2,34,11:28 AM,No moonset,08:21 AM,06:19 PM,-3,-7,-2,-7,21,29,91,0.0,1005,-2,10,272,10,21157
2015-01-25 12:00:00,5,-2,0.0,6.6,2,34,11:28 AM,No moonset,08:21 AM,06:19 PM,2,2,5,2,19,91,80,0.0,1011,5,10,302,15,21157
2015-01-26 00:00:00,-2,-5,10.3,5.0,1,41,12:05 PM,12:40 AM,08:20 AM,06:20 PM,0,-5,0,-5,29,100,98,6.1,1011,0,2,76,19,21157
2015-01-26 12:00:00,-2,-5,10.3,5.0,1,41,12:05 PM,12:40 AM,08:20 AM,06:20 PM,-4,-10,-3,-10,17,100,96,1.3,1009,-3,2,353,13,21157
2015-01-27 00:00:00,-2,-7,3.3,5.0,1,48,12:44 PM,01:46 AM,08:20 AM,06:22 PM,-6,-12,-5,-12,18,100,96,2.1,1009,-5,2,335,13,21157
2015-01-27 12:00:00,-2,-7,3.3,5.0,1,48,12:44 PM,01:46 AM,08:20 AM,06:22 PM,-3,-8,-2,-8,14,99,89,0.3,1010,-2,2,354,12,21157
2015-01-28 00:00:00,-2,-11,0.0,10.0,2,54,01:26 PM,02:49 AM,08:19 AM,06:23 PM,-11,-19,-10,-19,32,56,89,0.0,1018,-10,10,322,18,21157
2015-01-28 12:00:00,-2,-11,0.0,10.0,2,54,01:26 PM,02:49 AM,08:19 AM,06:23 PM,-5,-6,-2,-6,21,0,79,0.0,1024,-2,10,317,14,21157
2015-01-29 00:00:00,-2,-12,1.8,5.0,2,61,02:11 PM,03:49 AM,08:18 AM,06:24 PM,-13,-15,-10,-15,16,10,81,0.0,1028,-10,10,296,8,21157
2015-01-29 12:00:00,-2,-12,1.8,5.0,2,61,02:11 PM,03:49 AM,08:18 AM,06:24 PM,-5,-8,-2,-8,18,81,79,0.0,1022,-2,10,145,13,21157
2015-01-30 00:00:00,-1,-11,0.0,8.3,1,68,02:59 PM,04:44 AM,08:17 AM,06:25 PM,-2,-5,-1,-5,12,100,92,0.0,1013,-1,10,318,6,21157
2015-01-30 12:00:00,-1,-11,0.0,8.3,1,68,02:59 PM,04:44 AM,08:17 AM,06:25 PM,-4,-9,-1,-9,31,88,82,0.0,1017,-1,10,303,23,21157
2015-01-31 00:00:00,-4,-12,0.0,10.0,2,75,03:50 PM,05:35 AM,08:16 AM,06:26 PM,-15,-23,-12,-23,32,0,83,0.0,1026,-12,10,302,17,21157
2015-01-31 12:00:00,-4,-12,0.0,10.0,2,75,03:50 PM,05:35 AM,08:16 AM,06:26 PM,-9,-14,-6,-14,16,31,79,0.0,1026,-6,10,296,13,21157
2015-02-01 00:00:00,1,-9,0.3,5.1,2,81,04:44 PM,06:21 AM,08:15 AM,06:28 PM,-10,-12,-9,-12,14,8,90,0.0,1026,-9,10,256,6,21157
2015-02-01 12:00:00,1,-9,0.3,5.1,2,81,04:44 PM,06:21 AM,08:15 AM,06:28 PM,-2,-2,1,-2,9,100,82,0.0,1022,1,10,122,6,21157
2015-02-02 00:00:00,5,-8,1.7,6.7,1,88,05:39 PM,07:04 AM,08:15 AM,06:29 PM,1,-5,1,-5,27,100,100,7.4,1007,1,7,147,17,21157
2015-02-02 12:00:00,5,-8,1.7,6.7,1,88,05:39 PM,07:04 AM,08:15 AM,06:29 PM,1,-4,2,-4,34,84,92,2.0,999,2,2,285,22,21157
2015-02-03 00:00:00,-2,-9,0.0,10.2,2,95,06:34 PM,07:41 AM,08:14 AM,06:30 PM,-11,-14,-8,-14,25,4,74,0.0,1021,-8,10,296,16,21157
2015-02-03 12:00:00,-2,-9,0.0,10.2,2,95,06:34 PM,07:41 AM,08:14 AM,06:30 PM,-12,-8,-3,-8,17,2,49,0.0,1027,-3,10,281,15,21157
2015-02-04 00:00:00,5,-5,0.0,10.0,2,98,07:31 PM,08:15 AM,08:13 AM,06:31 PM,-10,-10,-5,-10,20,47,70,0.0,1026,-5,10,148,10,21157
2015-02-04 12:00:00,5,-5,0.0,10.0,2,98,07:31 PM,08:15 AM,08:13 AM,06:31 PM,-4,2,5,2,12,19,55,0.0,1020,5,10,165,9,21157
2015-02-05 00:00:00,-5,-9,0.1,10.0,2,92,08:26 PM,08:47 AM,08:12 AM,06:32 PM,-1,-3,1,-3,10,25,92,0.0,1013,1,10,287,5,21157
2015-02-05 12:00:00,-5,-9,0.1,10.0,2,92,08:26 PM,08:47 AM,08:12 AM,06:32 PM,-14,-15,-5,-15,31,0,51,0.0,1023,-5,9,325,27,21157
2015-02-06 00:00:00,1,-10,0.0,10.2,2,85,09:21 PM,09:17 AM,08:11 AM,06:33 PM,-15,-17,-10,-17,20,0,64,0.0,1028,-10,10,280,13,21157
2015-02-06 12:00:00,1,-10,0.0,10.2,2,85,09:21 PM,09:17 AM,08:11 AM,06:33 PM,-17,-6,0,-6,17,15,26,0.0,1022,0,10,244,13,21157
2015-02-07 00:00:00,6,-4,0.0,10.3,2,78,10:16 PM,09:47 AM,08:10 AM,06:35 PM,-9,-7,-4,-7,14,23,69,0.0,1023,-4,10,239,6,21157
2015-02-07 12:00:00,6,-4,0.0,10.3,2,78,10:16 PM,09:47 AM,08:10 AM,06:35 PM,-7,2,6,2,12,12,41,0.0,1017,6,10,193,9,21157
2015-02-08 00:00:00,9,0,0.0,8.4,3,71,11:12 PM,10:16 AM,08:08 AM,06:36 PM,-4,-2,0,-2,3,16,71,0.0,1014,0,10,196,1,21157
2015-02-08 12:00:00,9,0,0.0,8.4,3,71,11:12 PM,10:16 AM,08:08 AM,06:36 PM,4,7,9,7,7,61,71,0.0,1011,9,10,145,4,21157
2015-02-09 00:00:00,2,-3,0.0,5.2,1,64,No moonrise,10:46 AM,08:07 AM,06:37 PM,1,-1,2,-1,17,100,93,0.0,1009,2,10,46,8,21157
2015-02-09 12:00:00,2,-3,0.0,5.2,1,64,No moonrise,10:46 AM,08:07 AM,06:37 PM,1,-2,2,-2,12,100,87,0.0,1013,2,10,97,9,21157
2015-02-10 00:00:00,0,-3,1.1,6.8,1,58,12:09 AM,11:19 AM,08:06 AM,06:38 PM,-4,-8,-3,-8,16,100,90,0.6,1016,-3,2,11,12,21157
2015-02-10 12:00:00,0,-3,1.1,6.8,1,58,12:09 AM,11:19 AM,08:06 AM,06:38 PM,-4,-6,0,-6,23,33,74,0.0,1018,0,10,21,20,21157
2015-02-11 00:00:00,4,-5,0.0,10.3,2,51,01:06 AM,11:55 AM,08:05 AM,06:39 PM,-6,-10,-4,-10,14,6,85,0.0,1019,-4,10,344,9,21157
2015-02-11 12:00:00,4,-5,0.0,10.3,2,51,01:06 AM,11:55 AM,08:05 AM,06:39 PM,-8,-1,2,-1,6,29,48,0.0,1017,2,10,97,5,21157
2015-02-12 00:00:00,3,-9,0.2,8.4,2,44,02:04 AM,12:35 PM,08:04 AM,06:41 PM,-5,-6,-2,-6,11,20,82,0.0,1012,-2,10,196,5,21157
2015-02-12 12:00:00,3,-9,0.2,8.4,2,44,02:04 AM,12:35 PM,08:04 AM,06:41 PM,-6,-4,2,-4,27,63,54,0.2,1010,2,0,333,23,21157
2015-02-13 00:00:00,-5,-12,0.0,10.4,1,37,03:03 AM,01:22 PM,08:03 AM,06:42 PM,-18,-23,-12,-23,38,25,57,0.0,1022,-12,7,315,28,21157
2015-02-13 12:00:00,-5,-12,0.0,10.4,1,37,03:03 AM,01:22 PM,08:03 AM,06:42 PM,-18,-14,-6,-14,17,5,40,0.0,1024,-6,10,307,14,21157
2015-02-14 00:00:00,2,-10,0.1,6.8,2,31,04:01 AM,02:15 PM,08:02 AM,06:43 PM,-19,-12,-8,-12,12,36,40,0.0,1020,-8,10,187,6,21157
2015-02-14 12:00:00,2,-10,0.1,6.8,2,31,04:01 AM,02:15 PM,08:02 AM,06:43 PM,-12,-6,0,-6,17,60,40,0.0,1004,0,10,143,14,21157
2015-02-15 00:00:00,-13,-16,0.0,10.4,1,24,04:57 AM,03:16 PM,08:00 AM,06:44 PM,-20,-27,-14,-27,48,74,62,0.2,1010,-14,0,304,36,21157
2015-02-15 12:00:00,-13,-16,0.0,10.4,1,24,04:57 AM,03:16 PM,08:00 AM,06:44 PM,-20,-25,-13,-25,36,19,57,0.0,1022,-13,10,309,31,21157
2015-02-16 00:00:00,-9,-18,2.7,7.0,2,17,05:50 AM,04:22 PM,07:59 AM,06:45 PM,-22,-29,-18,-29,29,10,71,0.0,1029,-18,10,307,19,21157
2015-02-16 12:00:00,-9,-18,2.7,7.0,2,17,05:50 AM,04:22 PM,07:59 AM,06:45 PM,-20,-15,-11,-15,5,81,44,0.0,1025,-11,10,328,4,21157
2015-02-17 00:00:00,-5,-12,6.7,7.0,1,10,06:39 AM,05:33 PM,07:58 AM,06:46 PM,-11,-16,-11,-16,6,100,97,3.8,1017,-11,2,114,5,21157
2015-02-17 12:00:00,-5,-12,6.7,7.0,1,10,06:39 AM,05:33 PM,07:58 AM,06:46 PM,-9,-13,-7,-13,10,83,82,0.0,1013,-7,10,312,8,21157
2015-02-18 00:00:00,-4,-15,1.3,7.0,2,3,07:24 AM,06:45 PM,07:57 AM,06:48 PM,-14,-18,-13,-18,13,46,93,0.0,1016,-13,10,304,6,21157
2015-02-18 12:00:00,-4,-15,1.3,7.0,2,3,07:24 AM,06:45 PM,07:57 AM,06:48 PM,-8,-11,-5,-11,15,99,78,0.0,1009,-5,10,152,12,21157
2015-02-19 00:00:00,-11,-15,0.3,5.5,1,3,08:06 AM,07:59 PM,07:55 AM,06:49 PM,-16,-23,-14,-23,32,0,85,0.1,1014,-14,9,279,16,21157
2015-02-19 12:00:00,-11,-15,0.3,5.5,1,3,08:06 AM,07:59 PM,07:55 AM,06:49 PM,-15,-21,-11,-21,34,100,71,0.1,1017,-11,0,289,28,21157
2015-02-20 00:00:00,-11,-20,0.1,11.0,1,10,08:45 AM,09:12 PM,07:54 AM,06:50 PM,-21,-29,-19,-29,39,12,83,0.1,1025,-19,7,303,22,21157
2015-02-20 12:00:00,-11,-20,0.1,11.0,1,10,08:45 AM,09:12 PM,07:54 AM,06:50 PM,-16,-21,-13,-21,15,37,74,0.0,1031,-13,10,292,12,21157
2015-02-21 00:00:00,-2,-15,7.5,7.0,1,17,09:24 AM,10:23 PM,07:53 AM,06:51 PM,-15,-22,-15,-22,31,64,97,0.0,1032,-15,10,161,15,21157
2015-02-21 12:00:00,-2,-15,7.5,7.0,1,17,09:24 AM,10:23 PM,07:53 AM,06:51 PM,-8,-17,-7,-17,37,100,96,0.8,1026,-7,0,180,26,21157
2015-02-22 00:00:00,2,-0,0.0,5.5,1,24,10:03 AM,11:32 PM,07:51 AM,06:52 PM,1,-4,1,-4,15,100,98,3.7,1020,1,7,208,9,21157
2015-02-22 12:00:00,2,-0,0.0,5.5,1,24,10:03 AM,11:32 PM,07:51 AM,06:52 PM,2,-0,2,-0,5,100,100,0.0,1022,2,0,63,3,21157
2015-02-23 00:00:00,-6,-13,0.1,10.1,1,30,10:43 AM,No moonset,07:50 AM,06:53 PM,-3,-7,-2,-7,24,82,92,0.0,1026,-2,10,338,13,21157
2015-02-23 12:00:00,-6,-13,0.1,10.1,1,30,10:43 AM,No moonset,07:50 AM,06:53 PM,-12,-18,-9,-18,25,9,77,0.1,1030,-9,9,335,20,21157
2015-02-24 00:00:00,-7,-17,0.0,8.6,2,37,11:25 AM,12:38 AM,07:49 AM,06:54 PM,-17,-23,-16,-23,11,0,91,0.0,1031,-16,10,6,5,21157
2015-02-24 12:00:00,-7,-17,0.0,8.6,2,37,11:25 AM,12:38 AM,07:49 AM,06:54 PM,-11,-17,-9,-17,16,26,82,0.0,1021,-9,10,156,13,21157
2015-02-25 00:00:00,1,-9,0.0,10.1,1,44,12:09 PM,01:41 AM,07:47 AM,06:55 PM,-9,-14,-9,-14,13,49,99,0.0,1010,-9,0,247,6,21157
2015-02-25 12:00:00,1,-9,0.0,10.1,1,44,12:09 PM,01:41 AM,07:47 AM,06:55 PM,-4,-5,-0,-5,15,51,76,0.0,1014,-0,10,282,12,21157
2015-02-26 00:00:00,-2,-8,4.7,7.1,1,51,12:57 PM,02:38 AM,07:46 AM,06:57 PM,-5,-9,-4,-9,22,100,91,0.0,1016,-4,10,57,13,21157
2015-02-26 12:00:00,-2,-8,4.7,7.1,1,51,12:57 PM,02:38 AM,07:46 AM,06:57 PM,-5,-9,-3,-9,13,100,91,0.9,1014,-3,2,348,11,21157
2015-02-27 00:00:00,-5,-10,1.4,7.1,1,58,01:47 PM,03:32 AM,07:44 AM,06:58 PM,-5,-6,-4,-6,3,100,92,0.3,1023,-4,2,24,2,21157
2015-02-27 12:00:00,-5,-10,1.4,7.1,1,58,01:47 PM,03:32 AM,07:44 AM,06:58 PM,-8,-11,-5,-11,13,95,83,0.3,1032,-5,2,332,10,21157
2015-02-28 00:00:00,-5,-17,0.0,11.2,2,64,02:40 PM,04:19 AM,07:43 AM,06:59 PM,-14,-20,-13,-20,14,19,91,0.0,1040,-13,10,346,6,21157
2015-02-28 12:00:00,-5,-17,0.0,11.2,2,64,02:40 PM,04:19 AM,07:43 AM,06:59 PM,-13,-9,-7,-9,11,8,62,0.0,1043,-7,10,117,8,21157
2015-03-01 00:00:00,-1,-11,0.9,5.8,2,71,03:34 PM,05:03 AM,07:42 AM,07:00 PM,-13,-16,-11,-16,18,49,82,0.0,1040,-11,10,158,9,21157
2015-03-01 12:00:00,-1,-11,0.9,5.8,2,71,03:34 PM,05:03 AM,07:42 AM,07:00 PM,-3,-8,-2,-8,18,100,97,0.0,1033,-2,10,207,13,21157
2015-03-02 00:00:00,-0,-6,0.1,8.7,1,78,04:29 PM,05:42 AM,07:40 AM,07:01 PM,-1,-5,-1,-5,17,100,98,0.4,1021,-1,1,227,10,21157
2015-03-02 12:00:00,-0,-6,0.1,8.7,1,78,04:29 PM,05:42 AM,07:40 AM,07:01 PM,-4,-8,-1,-8,33,52,82,0.1,1027,-1,0,317,23,21157
2015-03-03 00:00:00,1,-10,0.0,5.8,2,85,05:25 PM,06:17 AM,07:39 AM,07:02 PM,-11,-14,-10,-14,8,36,93,0.0,1031,-10,10,269,4,21157
2015-03-03 12:00:00,1,-10,0.0,5.8,2,85,05:25 PM,06:17 AM,07:39 AM,07:02 PM,-5,-9,-3,-9,21,100,88,0.0,1025,-3,10,159,16,21157
2015-03-04 00:00:00,3,1,0.0,5.8,1,91,06:20 PM,06:49 AM,07:37 AM,07:03 PM,2,-3,2,-3,11,100,99,0.0,1010,2,10,257,7,21157
2015-03-04 12:00:00,3,1,0.0,5.8,1,91,06:20 PM,06:49 AM,07:37 AM,07:03 PM,3,2,3,2,3,91,100,2.4,1013,3,9,230,1,21157
2015-03-05 00:00:00,-3,-8,23.2,5.8,1,98,07:15 PM,07:20 AM,07:36 AM,07:04 PM,0,-4,1,-4,22,100,94,10.1,1016,1,6,338,14,21157
2015-03-05 12:00:00,-3,-8,23.2,5.8,1,98,07:15 PM,07:20 AM,07:36 AM,07:04 PM,-6,-12,-5,-12,15,100,96,8.7,1024,-5,2,2,10,21157
2015-03-06 00:00:00,-5,-16,0.0,10.2,1,95,08:11 PM,07:50 AM,07:34 AM,07:05 PM,-14,-22,-13,-22,31,0,89,0.1,1033,-13,9,320,16,21157
2015-03-06 12:00:00,-5,-16,0.0,10.2,1,95,08:11 PM,07:50 AM,07:34 AM,07:05 PM,-12,-11,-8,-11,5,0,71,0.0,1035,-8,10,104,5,21157
2015-03-07 00:00:00,2,-14,0.0,7.3,2,88,09:06 PM,08:19 AM,07:33 AM,07:06 PM,-15,-19,-14,-19,15,2,92,0.0,1030,-14,10,222,7,21157
2015-03-07 12:00:00,2,-14,0.0,7.3,2,88,09:06 PM,08:19 AM,07:33 AM,07:06 PM,1,-4,1,-4,19,73,99,0.0,1023,1,10,190,11,21157
2015-03-08 00:00:00,6,-1,0.0,7.3,1,82,10:03 PM,08:49 AM,07:31 AM,07:07 PM,1,-2,1,-2,11,95,97,0.1,1020,1,2,225,5,21157
2015-03-08 12:00:00,6,-1,0.0,7.3,1,82,10:03 PM,08:49 AM,07:31 AM,07:07 PM,3,2,6,2,21,90,84,0.0,1022,6,10,291,14,21157
2015-03-09 00:00:00,10,1,0.0,7.3,2,75,10:59 PM,09:21 AM,07:29 AM,07:09 PM,-1,0,1,0,9,79,93,0.0,1021,1,10,220,4,21157
2015-03-09 12:00:00,10,1,0.0,7.3,2,75,10:59 PM,09:21 AM,07:29 AM,07:09 PM,5,9,9,9,6,20,76,0.0,1023,9,10,311,4,21157
2015-03-10 00:00:00,10,3,0.0,10.2,2,68,11:57 PM,09:56 AM,07:28 AM,07:10 PM,1,1,4,1,20,86,85,0.0,1025,4,10,87,10,21157
2015-03-10 12:00:00,10,3,0.0,10.2,2,68,11:57 PM,09:56 AM,07:28 AM,07:10 PM,2,8,10,8,17,51,61,0.0,1019,10,10,222,14,21157
2015-03-11 00:00:00,11,3,0.0,10.2,2,61,No moonrise,10:34 AM,07:26 AM,07:11 PM,1,1,3,1,22,53,87,0.0,1018,3,8,173,12,21157
2015-03-11 12:00:00,11,3,0.0,10.2,2,61,No moonrise,10:34 AM,07:26 AM,07:11 PM,4,10,12,10,13,54,61,0.0,1018,11,10,239,11,21157
2015-03-12 00:00:00,9,3,0.0,10.2,3,54,12:54 AM,11:17 AM,07:25 AM,07:12 PM,2,1,4,1,22,32,85,0.0,1018,4,7,191,12,21157
2015-03-12 12:00:00,9,3,0.0,10.2,3,54,12:54 AM,11:17 AM,07:25 AM,07:12 PM,2,7,9,7,17,59,65,0.0,1015,9,10,206,14,21157
2015-03-13 00:00:00,8,2,0.0,7.4,2,48,01:51 AM,12:06 PM,07:23 AM,07:13 PM,1,0,3,0,20,67,89,0.0,1016,2,6,218,11,21157
2015-03-13 12:00:00,8,2,0.0,7.4,2,48,01:51 AM,12:06 PM,07:23 AM,07:13 PM,-0,5,8,5,23,64,59,0.0,1016,8,10,203,19,21157
2015-03-14 00:00:00,9,2,0.0,8.8,3,41,02:45 AM,01:01 PM,07:22 AM,07:14 PM,1,-1,2,-1,22,48,90,0.0,1016,2,7,181,13,21157
